(b'casablanca', 68)
(b'eggs', 68)
(b'items', 68)
(b'breezes', 68)
(b'similar', 67)
(b'uncomfortable', 67)
(b'decision', 67)
(b'prefer', 67)
(b'strange', 67)
(b'original', 67)
(b'hallways', 67)
(b'admit', 67)
(b'driving', 67)
(b'sort', 67)
(b'bothered', 67)
(b'teenage', 67)
(b'ho', 67)
(b'tax', 67)
(b'unlike', 67)
(b'pillow', 67)
(b'departure', 66)
(b'nightmare', 66)
(b'jazz', 66)
(b'hallway', 66)
(b'storage', 66)
(b'costs', 66)
(b'palladium', 66)
(b'selected', 66)
(b'says', 66)
(b'works', 66)
(b'requests', 66)
(b'ro', 66)
(b'team', 66)
(b'international', 65)
(b'memorable', 65)
(b'thats', 65)
(b'green', 65)
(b'kowloon', 65)
(b'finished', 65)
(b'promised', 65)
(b'doubt', 65)
(b'plentiful', 65)
(b'updated', 65)
(b'season', 65)
(b'advised', 65)
(b'nor', 65)
(b'described', 65)
(b'child', 65)
(b'sat', 65)
(b'historic', 65)
(b'sweet', 65)
(b'discovered', 64)
(b'don', 64)
(b'privacy', 64)
(b'fixed', 64)
(b'us', 64)
(b'oct', 64)
(b'paper', 64)
(b'missing', 64)
(b'spots', 64)
(b'bedding', 64)
(b'shown', 64)
(b'experiences', 64)
(b'towel', 64)
(b'known', 64)
(b'impossible', 64)
(b'power', 64)
(b'carte', 64)
(b'chinatown', 64)
(b'victoria', 63)
(b'doorman', 63)
(b'western', 63)
(b'boy', 63)
(b'example', 63)
(b'hit', 63)
(b'exploring', 63)
(b'dissapointed', 63)
(b'bustle', 63)
(b'starting', 63)
(b'acceptable', 63)
(b'spring', 63)
(b'touristy', 63)
(b'be', 63)
(b'wing', 63)
(b'adjacent', 63)
(b'roo', 62)
(b'visitors', 62)
(b'compare', 62)
(b'begin', 62)
(b'channels', 62)
(b'runs', 62)
(b'van', 62)
(b'embassy', 62)
(b'didn', 62)
(b'wasnt', 62)
(b'enter', 62)
(b'garage', 62)
(b'ran', 62)
(b'gracious', 62)
(b'stained', 62)
(b'sorry', 62)
(b'properly', 61)
(b'photos', 61)
(b'bahn', 61)
(b'spain', 61)
(b'calm', 61)
(b'go', 61)
(b'mom', 61)
(b'guys', 61)
(b'ordered', 61)
(b'woman', 61)
(b'but', 61)
(b'folks', 61)
(b'dollars', 61)
(b'aware', 61)
(b'co', 61)
(b'smooth', 61)
(b'entered', 61)
(b'share', 61)
(b'cathedral', 60)
(b'refrigerator', 60)
(b'period', 60)
(b'apartments', 60)
(b'careful', 60)
(b'usa', 60)
(b'hoped', 60)
(b'advertised', 60)
(b'gate', 60)
(b'baby', 60)
(b'manhattan', 60)
(b'cons', 60)
(b'game', 60)
(b'palm', 60)
(b'stopover', 60)
(b'hi', 60)
(b'heat', 60)
(b'machine', 60)
(b'possibly', 59)
(b'stopped', 59)
(b'include', 59)
(b'breeze', 59)
(b'advise', 59)
(b'delighted', 59)
(b'pike', 59)
(b'unbelievable', 59)
(b'happened', 59)
(b'shinjuku', 59)
(b'fisherman', 59)
(b'future', 59)
(b'hill', 59)
(b'surrounding', 59)
(b'basis', 59)
(b'condado', 59)
(b'covered', 58)
(b'required', 58)
(b'steep', 58)
(b'harbor', 58)
(b'rocks', 58)
(b'accurate', 58)
(b'connected', 58)
(b'writing', 58)
(b'classy', 58)
(b'radisson', 58)
(b'aged', 58)
(b'starwood', 58)
(b'extras', 58)
(b'unit', 57)
(b'smiling', 57)
(b'gives', 57)
(b'bag', 57)
(b'outdated', 57)
(b'sol', 57)
(b'france', 57)
(b'for', 57)
(b'barely', 57)
(b'smart', 57)
(b'presented', 57)
(b'situation', 57)
(b'heavenly', 57)
(b'filthy', 57)
(b'hustle', 57)
(b'date', 57)
(b'process', 57)
(b'strong', 57)
(b'confirmation', 57)
(b'outdoor', 57)
(b'oriental', 57)
(b'flying', 57)
(b'again', 56)
(b'self', 56)
(b'appeared', 56)
(b'box', 56)
(b'reports', 56)
(b'holidays', 56)
(b'lively', 56)
(b'additional', 56)
(b'hesitate', 56)
(b'useful', 56)
(b'daughters', 56)
(b'checkin', 56)
(b'seperate', 56)
(b'iron', 56)
(b'temperature', 56)
(b'conditioner', 56)
(b'ubud', 56)
(b'ample', 56)
(b'convenience', 56)
(b'trees', 56)
(b'reviewer', 55)
(b'rio', 55)
(b'personnel', 55)
(b'curtains', 55)
(b'mark', 55)
(b'initially', 55)
(b'unfriendly', 55)
(b'rough', 55)
(b'loads', 55)
(b'route', 55)
(b'cookies', 55)
(b'rock', 55)
(b'hote', 55)
(b'ceilings', 55)
(b'drop', 55)
(b'upper', 55)
(b'positives', 55)
(b'mandarin', 55)
(b'trains', 55)
(b'accessible', 55)
(b'famous', 55)
(b'soho', 55)
(b'patio', 55)
(b'boys', 54)
(b'direction', 54)
(b'locations', 54)
(b'narrow', 54)
(b'trams', 54)
(b'waterfront', 54)
(b'and', 54)
(b'board', 54)
(b'however', 54)
(b'midnight', 54)
(b'stores', 54)
(b'fix', 54)
(b'gold', 54)
(b'cocktails', 54)
(b'story', 54)
(b'renaissance', 54)
(b'santa', 54)
(b'easter', 54)
(b'functional', 53)
(b'breathtaking', 53)
(b'miles', 53)
(b'fourth', 53)
(b'includes', 53)
(b'interested', 53)
(b'nightlife', 53)
(b'joke', 53)
(b'built', 53)
(b'apprehensive', 53)
(b'noted', 53)
(b'pastries', 53)
(b'entering', 53)
(b'bottled', 53)
(b'allocated', 53)
(b'apparently', 53)
(b'eve', 53)
(b'kitchenette', 53)
(b'dvd', 53)
(b'hostel', 53)
(b'vip', 53)
(b'residential', 53)
(b'americans', 52)
(b'sense', 52)
(b'nightly', 52)
(b'plasma', 52)
(b'nadia', 52)
(b'quieter', 52)
(b'switch', 52)
(b'couch', 52)
(b'europa', 52)
(b'theme', 52)
(b'stuck', 52)
(b'ba', 52)
(b'decoration', 52)
(b'bread', 52)
(b'destination', 52)
(b'negatives', 52)
(b'bottles', 52)
(b'rue', 52)
(b'midtown', 52)
(b'keeping', 52)
(b'wonderfully', 52)
(b'placa', 52)
(b'contact', 52)
(b'sta', 52)
(b'elegance', 52)
(b'shared', 52)
(b'addition', 52)
(b'rex', 52)
(b'would', 51)
(b'drivers', 51)
(b'wished', 51)
(b'brother', 51)
(b'ladies', 51)
(b'very', 51)
(b'fish', 51)
(b'knowledgeable', 51)
(b'confirmed', 51)
(b'gift', 51)
(b'discount', 51)
(b'fell', 51)
(b'lit', 51)
(b'lo', 51)
(b'updating', 51)
(b'regarding', 51)
(b'winter', 51)
(b'laid', 51)
(b'occasions', 51)
(b'arc', 51)
(b'airy', 51)
(b'emailed', 51)
(b'amazingly', 51)
(b'renovations', 51)
(b'layout', 51)
(b'charles', 51)
(b'flamenco', 50)
(b'dryer', 50)
(b'suggested', 50)
(b'vecchio', 50)
(b'circular', 50)
(b'states', 50)
(b'champs', 50)
(b'hassle', 50)
(b'transfer', 50)
(b'tons', 50)
(b'here', 50)
(b'fiance', 50)
(b'dua', 50)
(b'frequent', 50)
(b'studio', 50)
(b'control', 50)
(b'wake', 50)
(b'rental', 50)
(b'soap', 50)
(b'carribean', 50)
(b'lacking', 50)
(b'certain', 49)
(b'steak', 49)
(b'relaxation', 49)
(b'eager', 49)
(b'paint', 49)
(b'canada', 49)
(b'classic', 49)
(b'smallest', 49)
(b'remote', 49)
(b'fitness', 49)
(b'heavy', 49)
(b'do', 49)
(b'lives', 49)
(b'cancelled', 49)
(b'resturant', 49)
(b'attending', 49)
(b'two', 49)
(b'serve', 49)
(b'maids', 49)
(b'treatment', 49)
(b'wood', 49)
(b'uffizi', 49)
(b'wyndham', 49)
(b'prompt', 49)
(b'aug', 49)
(b'boat', 48)
(b'inexpensive', 48)
(b'approx', 48)
(b'fall', 48)
(b'dingy', 48)
(b'mold', 48)
(b'massage', 48)
(b'golden', 48)
(b'tasty', 48)
(b'resturants', 48)
(b'recomend', 48)
(b'feels', 48)
(b'slight', 48)
(b'mediocre', 48)
(b'shade', 48)
(b'pushed', 48)
(b'unhelpful', 48)
(b'stroll', 48)
(b'law', 48)
(b'disgusting', 48)
(b'nusa', 48)
(b'correct', 48)
(b'shampoo', 48)
(b'surprisingly', 48)
(b'figure', 48)
(b'suggestions', 48)
(b'dallas', 48)
(b'completed', 48)
(b'pull', 48)
(b'amazed', 48)
(b'louvre', 48)
(b'wrote', 47)
(b'drove', 47)
(b'laundry', 47)
(b'buffets', 47)
(b'jr', 47)
(b'figured', 47)
(b'rome', 47)
(b'comparison', 47)
(b'waves', 47)
(b'personally', 47)
(b'swissotel', 47)
(b'mile', 47)
(b'features', 47)
(b'products', 47)
(b'slippers', 47)
(b'confirm', 47)
(b'sold', 47)
(b'annoying', 47)
(b'greatest', 47)
(b'rent', 47)
(b'sirenis', 47)
(b'noon', 47)
(b'mexican', 47)
(b'women', 47)
(b'hop', 47)
(b'ave', 46)
(b'wind', 46)
(b'too', 46)
(b'offering', 46)
(b'hell', 46)
(b'preferred', 46)
(b'suitcases', 46)
(b'damp', 46)
(b'friendliness', 46)
(b'off', 46)
(b'charges', 46)
(b'connection', 46)
(b'de', 46)
(b'journey', 46)
(b'smelly', 46)
(b'arno', 46)
(b'only', 46)
(b'curtain', 46)
(b'surrounded', 46)
(b'storm', 46)
(b'unusual', 46)
(b'checkout', 46)
(b'mtr', 46)
(b'des', 46)
(b'grill', 46)
(b'ways', 46)
(b'castle', 46)
(b'x', 45)
(b'constantly', 45)
(b'crazy', 45)
(b'bug', 45)
(b'crowd', 45)
(b'architecture', 45)
(b'provides', 45)
(b'sports', 45)
(b'pacific', 45)
(b'dollar', 45)
(b'nearest', 45)
(b'cards', 45)
(b'airline', 45)
(b'fly', 45)
(b'shape', 45)
(b'tiles', 45)
(b'im', 45)
(b'realize', 45)
(b'thanksgiving', 45)
(b'info', 45)
(b'adult', 45)
(b'throw', 45)
(b'celebrating', 45)
(b'receive', 45)
(b'workers', 45)
(b'hosts', 45)
(b'impressions', 45)
(b'school', 45)
(b'linen', 45)
(b'recommending', 45)
(b'luck', 45)
(b'hated', 45)
(b'honolulu', 45)
(b'court', 44)
(b'aqua', 44)
(b'sleek', 44)
(b'piazza', 44)
(b'anne', 44)
(b'david', 44)
(b'shangri', 44)
(b'visits', 44)
(b'top', 44)
(b'stains', 44)
(b'towers', 44)
(b'cities', 44)
(b'peace', 44)
(b'cup', 44)
(b'lake', 44)
(b'hesitation', 44)
(b'knowing', 44)
(b'attached', 44)
(b'broadway', 44)
(b'usd', 44)
(b'pulled', 44)
(b'reserve', 44)
(b'warning', 44)
(b'evenings', 44)
(b'heading', 44)
(b'cabs', 44)
(b'clothes', 43)
(b'of', 43)
(b'connecting', 43)
(b'taxes', 43)
(b'corporate', 43)
(b'down', 43)
(b'counter', 43)
(b'fran', 43)
(b'seriously', 43)
(b'surroundings', 43)
(b'guide', 43)
(b'zero', 43)
(b'enormous', 43)
(b'activity', 43)
(b'balconies', 43)
(b'robes', 43)
(b'promptly', 43)
(b'wooden', 43)
(b'held', 43)
(b'desired', 43)
(b'listen', 43)
(b'play', 43)
(b'tvs', 43)
(b'forgot', 43)
(b'extended', 43)
(b'luckily', 43)
(b'college', 43)
(b'partial', 43)
(b'adjoining', 43)
(b'picture', 43)
(b'player', 43)
(b'dumont', 43)
(b'effort', 43)
(b'dropped', 43)
(b'cereal', 43)
(b'informative', 43)
(b'extensively', 43)
(b'delight', 43)
(b'firm', 43)
(b'happily', 43)
(b'theatre', 43)
(b'realized', 43)
(b'firstly', 42)
(b'wet', 42)
(b'occidental', 42)
(b'men', 42)
(b'shut', 42)
(b'perfection', 42)
(b'occasion', 42)
(b'history', 42)
(b'wanting', 42)
(b'hospital', 42)
(b'platinum', 42)
(b'toast', 42)
(b'doormen', 42)
(b'poorly', 42)
(b'sauna', 42)
(b'rail', 42)
(b'cheapest', 42)
(b'wise', 42)
(b'conditioned', 42)
(b'ultra', 42)
(b'ambience', 42)
(b'what', 42)
(b'lush', 42)
(b'beauty', 42)
(b'chosen', 42)
(b'duty', 42)
(b'wifi', 42)
(b'mirror', 42)
(b'par', 42)
(b'deep', 42)
(b'tasteful', 42)
(b'chocolates', 42)
(b'markets', 42)
(b'prime', 41)
(b'maker', 41)
(b'serviced', 41)
(b'bellman', 41)
(b'remodeled', 41)
(b'med', 41)
(b'mornings', 41)
(b'monday', 41)
(b'hang', 41)
(b'die', 41)
(b'maria', 41)
(b'speed', 41)
(b'seating', 41)
(b'mail', 41)
(b'wa', 41)
(b'packed', 41)
(b'generous', 41)
(b'deserves', 41)
(b'raffles', 41)
(b'overly', 41)
(b'japan', 41)
(b'conrad', 41)
(b'report', 41)
(b'levels', 41)
(b'islands', 41)
(b'agreed', 41)
(b'trolley', 41)
(b'refurbishment', 41)
(b'pro', 41)
(b'immaculately', 41)
(b'splendid', 41)
(b'airlines', 41)
(b'hanging', 41)
(b'actual', 41)
(b'leading', 41)
(b'disappoint', 41)
(b'complaining', 40)
(b'pier', 40)
(b'suit', 40)
(b'everybody', 40)
(b'cake', 40)
(b'spread', 40)
(b'contacted', 40)
(b'weekends', 40)
(b'penny', 40)
(b'refreshing', 40)
(b'crowds', 40)
(b'ginza', 40)
(b'german', 40)
(b'overbooked', 40)
(b'breath', 40)
(b'langham', 40)
(b'feature', 40)
(b'god', 40)
(b'tables', 40)
(b'opted', 40)
(b'du', 40)
(b'railway', 40)
(b'form', 40)
(b'drinking', 40)
(b'considered', 40)
(b'frequently', 40)
(b'aspect', 40)
(b'newer', 40)
(b'neighbourhood', 40)
(b'intimate', 40)
(b'praise', 40)
(b'hairdryer', 40)
(b'supermarket', 39)
(b'america', 39)
(b'sleeper', 39)
(b'rented', 39)
(b'present', 39)
(b'orange', 39)
(b'appreciate', 39)
(b'listed', 39)
(b'catalonia', 39)
(b'woke', 39)
(b'solid', 39)
(b'overrated', 39)
(b'finish', 39)
(b'assigned', 39)
(b'shame', 39)
(b'question', 39)
(b'confortable', 39)
(b'carry', 39)
(b'mix', 39)
(b'badly', 39)
(b'rep', 39)
(b'seafood', 39)
(b'explained', 39)
(b'popular', 39)
(b'stone', 39)
(b'cocktail', 39)
(b'accomodate', 39)
(b'asian', 39)
(b'talk', 39)
(b'reccomend', 39)
(b'fairmont', 39)
(b'casci', 39)
(b'equally', 39)
(b'laptop', 39)
(b'alternative', 38)
(b'edge', 38)
(b'parked', 38)
(b'employee', 38)
(b'favourite', 38)
(b'event', 38)
(b'touring', 38)
(b'helping', 38)
(b'shocked', 38)
(b'waste', 38)
(b'purpose', 38)
(b'currently', 38)
(b'suitcase', 38)
(b'television', 38)
(b'began', 38)
(b'warned', 38)
(b'keys', 38)
(b'passed', 38)
(b'saved', 38)
(b'george', 38)
(b'hyde', 38)
(b'foyer', 38)
(b'royalty', 38)
(b'fixtures', 38)
(b'ill', 38)
(b'disco', 38)
(b'pulitzer', 38)
(b'hello', 38)
(b'benjamin', 38)
(b'al', 38)
(b'rave', 38)
(b'assured', 38)
(b'opening', 38)
(b'upstairs', 38)
(b'funny', 38)
(b'aspects', 37)
(b'palms', 37)
(b'premium', 37)
(b'gotten', 37)
(b'tucked', 37)
(b'enjoying', 37)
(b'delayed', 37)
(b'ship', 37)
(b'plain', 37)
(b'yesterday', 37)
(b'pizza', 37)
(b'escape', 37)
(b'attended', 37)
(b'bank', 37)
(b'highlight', 37)
(b'maintenance', 37)
(b'teenagers', 37)
(b'brief', 37)
(b'roads', 37)
(b'secure', 37)
(b'tight', 37)
(b'piece', 37)
(b'establishment', 37)
(b'snack', 37)
(b'lcd', 37)
(b'wardrobe', 37)
(b'allow', 37)
(b'phoenix', 37)
(b'types', 37)
(b'afraid', 37)
(b'monorail', 37)
(b'sounds', 37)
(b'starbucks', 37)
(b'hands', 37)
(b'arts', 37)
(b'cash', 37)
(b'hawaiian', 36)
(b'thrilled', 36)
(b'fi', 36)
(b'fifth', 36)
(b'alright', 36)
(b'br', 36)
(b'books', 36)
(b'deco', 36)
(b'refused', 36)
(b'seats', 36)
(b'eventually', 36)
(b'asia', 36)
(b'sons', 36)
(b'dog', 36)
(b'attend', 36)
(b'mrt', 36)
(b'bought', 36)
(b'unable', 36)
(b'tapas', 36)
(b'empire', 36)
(b'parc', 36)
(b'ta', 36)
(b'seat', 36)
(b'remembered', 36)
(b'bacon', 36)
(b'earth', 36)
(b'hoping', 36)
(b'animation', 36)
(b'travels', 36)
(b'choosing', 36)
(b'quirky', 36)
(b'bartender', 36)
(b'caught', 36)
(b'doorstep', 36)
(b'lay', 36)
(b'sants', 35)
(b'stepped', 35)
(b'spaces', 35)
(b'whatsoever', 35)
(b'proved', 35)
(b'happen', 35)
(b'premier', 35)
(b'cigarette', 35)
(b'plush', 35)
(b'me', 35)
(b'ordinary', 35)
(b'extensive', 35)
(b'appear', 35)
(b'greeting', 35)
(b'aside', 35)
(b'rained', 35)
(b'assistance', 35)
(b'hold', 35)
(b'owned', 35)
(b'repeat', 35)
(b'ants', 35)
(b'dame', 35)
(b'di', 35)
(b'waiters', 35)
(b'yards', 35)
(b'that', 35)
(b'basement', 35)
(b'clubs', 35)
(b'stolen', 35)
(b'equipment', 35)
(b'hrs', 35)
(b'church', 35)
(b'elysees', 35)
(b'conquistador', 35)
(b'sky', 35)
(b'upset', 35)
(b'everything', 35)
(b'cut', 35)
(b'regret', 35)
(b'ch', 35)
(b'drawback', 35)
(b'indoor', 35)
(b'adagio', 35)
(b'california', 35)
(b'feelings', 34)
(b'also', 34)
(b'bland', 34)
(b'varied', 34)
(b'them', 34)
(b'eye', 34)
(b'ratings', 34)
(b'calling', 34)
(b'bucks', 34)
(b'cl', 34)
(b'brick', 34)
(b'roll', 34)
(b'deals', 34)
(b'crowne', 34)
(b'meters', 34)
(b'mela', 34)
(b'fireplace', 34)
(b'land', 34)
(b'oahu', 34)
(b'foods', 34)
(b'suited', 34)
(b'depending', 34)
(b'lock', 34)
(b'beaten', 34)
(b'marks', 34)
(b'heated', 34)
(b'milk', 34)
(b'reached', 34)
(b'hurricane', 34)
(b'weird', 34)
(b'stuffy', 34)
(b'novotel', 34)
(b'theater', 34)
(b'alley', 34)
(b'village', 33)
(b'transit', 33)
(b'leg', 33)
(b'respect', 33)
(b'baths', 33)
(b'gay', 33)
(b'female', 33)
(b'celebration', 33)
(b'mum', 33)
(b'searching', 33)
(b'initial', 33)
(b'concerns', 33)
(b'after', 33)
(b'consisted', 33)
(b'had', 33)
(b'potential', 33)
(b'accommodate', 33)
(b'reputation', 33)
(b'bb', 33)
(b'reported', 33)
(b'hate', 33)
(b'coast', 33)
(b'outrigger', 33)
(b'deposit', 33)
(b'answer', 33)
(b'alarm', 33)
(b'smoothly', 33)
(b'plastic', 33)
(b'kid', 33)
(b'walkable', 33)
(b'needless', 33)
(b'posh', 33)
(b'standing', 33)
(b'odor', 33)
(b'smallish', 33)
(b'minimal', 33)
(b'silver', 33)
(b'forever', 33)
(b'ensure', 33)
(b'suprised', 33)
(b'warmly', 33)
(b'loft', 33)
(b'reality', 33)
(b'con', 33)
(b'nobody', 33)
(b'casa', 33)
(b'muse', 33)
(b'meats', 33)
(b'ambiance', 32)
(b'natura', 32)
(b'tall', 32)
(b'centraal', 32)
(b'factor', 32)
(b'faces', 32)
(b'row', 32)
(b'germain', 32)
(b'natural', 32)
(b'cheerful', 32)
(b'bang', 32)
(b'hey', 32)
(b'bartenders', 32)
(b'ex', 32)
(b'smells', 32)
(b'serves', 32)
(b'today', 32)
(b'unbeatable', 32)
(b'zoo', 32)
(b'recieved', 32)
(b'notre', 32)
(b'ironing', 32)
(b'exit', 32)
(b'butler', 32)
(b'minimalist', 32)
(b'rum', 32)
(b'clock', 32)
(b'at', 32)
(b'individual', 32)
(b'atrium', 32)
(b'motor', 32)
(b'england', 32)
(b'lanai', 32)
(b'fittings', 32)
(b'result', 32)
(b'organized', 32)
(b'assist', 32)
(b'easier', 32)
(b'priority', 32)
(b'fluent', 32)
(b'millenium', 32)
(b'moving', 32)
(b'kuta', 32)
(b'baggage', 31)
(b'tile', 31)
(b'barrier', 31)
(b'visitor', 31)
(b'suppose', 31)
(b'happier', 31)
(b'mildew', 31)
(b'scene', 31)
(b'multiple', 31)
(b'aaa', 31)
(b'importantly', 31)
(b'entry', 31)
(b'inviting', 31)
(b'lifts', 31)
(b'putting', 31)
(b'wants', 31)
(b'sinks', 31)
(b'spoiled', 31)
(b'glasses', 31)
(b'likely', 31)
(b'vegas', 31)
(b'corridors', 31)
(b'porter', 31)
(b'forbidden', 31)
(b'lets', 31)
(b'fashioned', 31)
(b'da', 31)
(b'peninsula', 31)
(b'vibe', 31)
(b'practically', 31)
(b'ignored', 31)
(b'eur', 31)
(b'locked', 31)
(b'everytime', 31)
(b'strongly', 31)
(b'mate', 31)
(b'smiles', 31)
(b'terribly', 31)
(b'opportunity', 31)
(b'cereals', 31)
(b'friendliest', 31)
(b'lti', 31)
(b'cooked', 31)
(b'improvement', 31)
(b'combination', 31)
(b'bridges', 30)
(b'wear', 30)
(b'learn', 30)
(b'blast', 30)
(b'talked', 30)
(b'courtesy', 30)
(b'machines', 30)
(b'gogh', 30)
(b'disaster', 30)
(b'verde', 30)
(b'dressed', 30)
(b'mountain', 30)
(b'tennis', 30)
(b'receptionists', 30)
(b'trained', 30)
(b'fruits', 30)
(b'happening', 30)
(b'tipping', 30)
(b'greet', 30)
(b'breads', 30)
(b'learned', 30)
(b'humid', 30)
(b'host', 30)
(b'alessandra', 30)
(b'gallery', 30)
(b'fare', 30)
(b'cleaner', 30)
(b'gourmet', 30)
(b'starts', 30)
(b'se', 30)
(b'confusing', 30)
(b'policy', 30)
(b'lagoon', 30)
(b'cases', 30)
(b'fussy', 30)
(b'mo', 30)
(b'rip', 30)
(b'replaced', 30)
(b'majority', 30)
(b'tend', 30)
(b'cava', 30)
(b'casitas', 30)
(b'computers', 30)
(b'afford', 30)
(b'answered', 30)
(b'vieques', 29)
(b'strip', 29)
(b'taino', 29)
(b'wi', 29)
(b'financial', 29)
(b'ni', 29)
(b'prince', 29)
(b'cook', 29)
(b'gothic', 29)
(b'rarely', 29)
(b'croissants', 29)
(b'juices', 29)
(b'hr', 29)
(b'improved', 29)
(b'requesting', 29)
(b'cancel', 29)
(b'university', 29)
(b'norm', 29)
(b'sp', 29)
(b'germany', 29)
(b'pure', 29)
(b'satisfactory', 29)
(b'nasty', 29)
(b'exciting', 29)
(b'sliding', 29)
(b'thursday', 29)
(b'ruined', 29)
(b'doubles', 29)
(b'telephone', 29)
(b'lacked', 29)
(b'frills', 29)
(b'closest', 29)
(b'failed', 29)
(b'scary', 29)
(b'steakhouse', 29)
(b'finest', 29)
(b'arrangements', 29)
(b'cancun', 29)
(b'words', 29)
(b'ease', 29)
(b'constant', 29)
(b'wonder', 29)
(b'decide', 29)
(b'fellow', 29)
(b'settled', 29)
(b'exercise', 29)
(b'scared', 29)
(b'compact', 29)
(b'cbd', 29)
(b'triomphe', 29)
(b'cell', 29)
(b'leisure', 29)
(b'immediate', 28)
(b'tastes', 28)
(b'li', 28)
(b'upon', 28)
(b'pointed', 28)
(b'accademia', 28)
(b'five', 28)
(b'frankly', 28)
(b'news', 28)
(b'rear', 28)
(b'tough', 28)
(b'wash', 28)
(b'purchased', 28)
(b'games', 28)
(b'shoes', 28)
(b'isla', 28)
(b'providing', 28)
(b'poolside', 28)
(b'approximately', 28)
(b'sad', 28)
(b'stress', 28)
(b'agency', 28)
(b'removed', 28)
(b'flower', 28)
(b'criticism', 28)
(b'cuba', 28)
(b'cot', 28)
(b'may', 28)
(b'highest', 28)
(b'passes', 28)
(b'ala', 28)
(b'virtually', 28)
(b'follow', 28)
(b'grab', 28)
(b'brown', 28)
(b'doubletree', 28)
(b'playing', 28)
(b'andra', 28)
(b'around', 28)
(b'three', 28)
(b'join', 28)
(b'allows', 28)
(b'broke', 28)
(b'retreat', 28)
(b'organised', 28)
(b'specifically', 28)
(b'latin', 28)
(b'hole', 28)
(b'seasoned', 28)
(b'painted', 28)
(b'sixth', 28)
(b'glorious', 28)
(b'cause', 28)
(b'dead', 28)
(b'familiar', 28)
(b'steam', 28)
(b'singles', 28)
(b'lousy', 28)
(b'final', 28)
(b'path', 28)
(b'track', 28)
(b'faultless', 28)
(b'cross', 28)
(b'hills', 27)
(b'phenomenal', 27)
(b'sadly', 27)
(b'festival', 27)
(b'escorted', 27)
(b'walks', 27)
(b'houses', 27)
(b'meaning', 27)
(b'changes', 27)
(b'payed', 27)
(b'sorted', 27)
(b'sq', 27)
(b'pa', 27)
(b'girlfriends', 27)
(b'gre', 27)
(b'leaves', 27)
(b'maps', 27)
(b'spray', 27)
(b'designer', 27)
(b'lazy', 27)
(b'jet', 27)
(b'katrina', 27)
(b'greatly', 27)
(b'pan', 27)
(b'fortunate', 27)
(b'marco', 27)
(b'benefit', 27)
(b'granted', 27)
(b'customers', 27)
(b'cart', 27)
(b'copley', 27)
(b'gracia', 27)
(b'gentleman', 27)
(b'depressing', 27)
(b'telling', 27)
(b'rolls', 27)
(b'concern', 27)
(b'posts', 27)
(b'macao', 27)
(b'kimpton', 27)
(b'tree', 27)
(b'played', 27)
(b'rer', 27)
(b'olympic', 27)
(b'ugly', 27)
(b'deck', 27)
(b'ive', 27)
(b'with', 27)
(b'bart', 27)
(b'dirt', 27)
(b'chelsea', 27)
(b'staffs', 27)
(b'largest', 27)
(b'hoxton', 27)
(b'movie', 27)
(b'speaks', 27)
(b'bryant', 27)
(b'corridor', 27)
(b'pc', 27)
(b'switched', 27)
(b'saving', 26)
(b'pack', 26)
(b'cares', 26)
(b'gr', 26)
(b'mayfair', 26)
(b'pubs', 26)
(b'knowledge', 26)
(b'ammenities', 26)
(b'ha', 26)
(b'rang', 26)
(b'safety', 26)
(b'peak', 26)
(b'contrary', 26)
(b'anytime', 26)
(b'heads', 26)
(b'heartbeat', 26)
(b'sets', 26)
(b'signs', 26)
(b'pantheon', 26)
(b'eateries', 26)
(b'saint', 26)
(b'foreign', 26)
(b'fitted', 26)
(b'smelt', 26)
(b'splurge', 26)
(b'blocked', 26)
(b'knowledgable', 26)
(b'followed', 26)
(b'send', 26)
(b'washington', 26)
(b'concrete', 26)
(b'department', 26)
(b'boring', 26)
(b'anybody', 26)
(b'lacks', 26)
(b'heating', 26)
(b'suitable', 26)
(b'climb', 26)
(b'freindly', 26)
(b'category', 26)
(b'unhappy', 26)
(b'sunny', 26)
(b'program', 26)
(b'memorial', 26)
(b'century', 26)
(b'inner', 26)
(b'supplied', 26)
(b'changing', 26)
(b'can', 26)
(b'sits', 25)
(b'tad', 25)
(b'comparable', 25)
(b'esp', 25)
(b'rincon', 25)
(b'bunch', 25)
(b'chesterfield', 25)
(b'coral', 25)
(b'sh', 25)
(b'front', 25)
(b'mailed', 25)
(b'wan', 25)
(b'nh', 25)
(b'cambridge', 25)
(b'diner', 25)
(b'repair', 25)
(b'unpleasant', 25)
(b'secret', 25)
(b'vast', 25)
(b'bowl', 25)
(b'won', 25)
(b'ignore', 25)
(b'cnn', 25)
(b'converted', 25)
(b'planes', 25)
(b'wont', 25)
(b'parisian', 25)
(b'headed', 25)
(b'customs', 25)
(b'showing', 25)
(b'side', 25)
(b'chains', 25)
(b'lenox', 25)
(b'ticket', 25)
(b'y', 25)
(b'toilets', 25)
(b'hix', 25)
(b'match', 25)
(b'plumbing', 25)
(b'nite', 25)
(b'destinations', 25)
(b'il', 25)
(b'entirely', 25)
(b'explain', 25)
(b'exquisite', 25)
(b'cd', 25)
(b'ipod', 25)
(b'noises', 25)
(b'sounded', 25)
(b'handled', 25)
(b'now', 25)
(b'trust', 25)
(b'groups', 25)
(b'rick', 25)
(b'active', 24)
(b'frank', 24)
(b'radio', 24)
(b'aircon', 24)
(b'prado', 24)
(b'blown', 24)
(b'def', 24)
